,nombre_partido,ano,Unnamed:0,codigo_partido,votos,Nuevo_S,Nuevo_P,EGIVECTOR,DEGREECENTR,CLOSESNES,BETWEENES,SECTORSOCIAL,Educación,Salud,Trabajo,Agricultura,JUSTICIAYSEGURIDAD,Justicia,Defensa,PoliciaNacional,INFRAESTRUCTURA,ObrasPúblicas,MinasyEnergía,Comunicaciones,ADMON.DELESTADOYOTROS,Gobierno,RelacionesExteriores,Hacienda,Desarrollo,CongresoNacional,C.G.R,DepartamentosAdmin.*,Otros**,DEUDAPUBLICA(intereses),GASTOTOTAL,SECTOR_SOCIAL_PER,JUSTICIA_SEGURIDAD_PER,INFRAESTRUCTURA_PER,ADMON_ESTADO_PER,DEUDA_PUBLICA_PER,Prop_S,Prop_P
0,ALIANZA NACIONAL POPULAR - ANAPO,1974.0,167.0909090909091,19610001.0,0.0,1.0,1.0,0.0022661170676278,0.1092685815812851,0.4259061334452743,0.0407707273998853,17455.0,6542.0,5870.0,937.0,2897.0,6604.0,1432.0,2950.0,2222.0,3822.0,2910.0,697.0,214.0,7177.0,465.0,306.0,3477.0,1838.0,258.0,316.0,517.0,,1948.0,37005.0,47.16930144575057,17.846236995000673,10.328334008917714,19.394676395081746,5.264153492771248,0.9837662337662336,1.0
1,ALIANZA NACIONAL POPULAR - ANAPO,1994.0,246.0,19610001.0,0.0,1.0,1.0,9.52771600780197e-28,0.0,0.0,0.0,3942935.0,1638210.0,1289981.0,351458.0,396707.0,2165134.0,643956.0,982375.0,538803.0,848354.0,766500.0,67707.0,14147.0,2901675.0,145358.0,54673.0,2154616.0,82377.0,54452.0,63614.0,346585.0,64610.0,639584.0,10497682.0,37.56005373376713,20.62487699665507,8.081345958088653,27.641102102349837,6.092621209139313,0.908745247148289,0.2205323193916349
2,ALIANZA NACIONAL POPULAR - ANAPO,1998.0,247.0,19610001.0,0.0,1.0,1.0,2.79385495728354e-18,0.0038167938931296,0.0068702290076335,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9239543726235742,0.3307984790874524
3,ALIANZA NACIONAL POPULAR - ANAPO,2002.0,249.0,19610001.0,119022.0,1.0,0.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
4,ALIANZA RESERVA ACCION CIVICA,1994.0,92.0,19940067.0,0.0,1.0,1.0,9.52771600780197e-28,0.0,0.0,0.0,3942935.0,1638210.0,1289981.0,351458.0,396707.0,2165134.0,643956.0,982375.0,538803.0,848354.0,766500.0,67707.0,14147.0,2901675.0,145358.0,54673.0,2154616.0,82377.0,54452.0,63614.0,346585.0,64610.0,639584.0,10497682.0,37.56005373376713,20.62487699665507,8.081345958088653,27.641102102349837,6.092621209139313,0.908745247148289,0.2205323193916349
5,"ASOCIACION DE AFROCOLOMBIANOS PARA LA VIVIENDA, DEPORTE, EDUCACION Y SALUD - PARTIDO AFROVIDES",2010.0,262.0,20100007.0,0.0,1.0,1.0,2.304977268133593e-67,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
6,ASOCIACION DE ESTUDIANTES AFROCOLOMBIANOS DE LA FUNDACION UNIVERSIDAD AUTONOMA DE COLOMBIA - AEAFUAC,2002.0,261.0,20020026.0,0.0,1.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
7,CAMBIO DEMOCRACIA MALCON,1994.0,158.0,19940065.0,0.0,1.0,1.0,9.52771600780197e-28,0.0,0.0,0.0,3942935.0,1638210.0,1289981.0,351458.0,396707.0,2165134.0,643956.0,982375.0,538803.0,848354.0,766500.0,67707.0,14147.0,2901675.0,145358.0,54673.0,2154616.0,82377.0,54452.0,63614.0,346585.0,64610.0,639584.0,10497682.0,37.56005373376713,20.62487699665507,8.081345958088653,27.641102102349837,6.092621209139313,0.908745247148289,0.2205323193916349
8,COALICION AMPLIA DE SALVACION REGIONAL - CASAR,1991.0,124.0,19910019.0,0.0,1.0,1.0,3.568781805391961e-21,0.0,0.0,0.0,1465590.0,585298.0,541837.0,82085.0,141240.0,684023.0,159391.0,344994.0,179638.0,284646.0,217615.0,55951.0,11080.0,1555208.0,40554.0,25838.0,1119542.0,153837.0,20014.0,30848.0,164575.0,46038.0,300973.0,4290440.0,34.15943353129283,15.942956899525456,6.634424441316042,36.24821696609206,7.014968161773617,0.9125475285171104,0.3079847908745247
9,COALICION CAMARA ANTIOQUIA.  CAMBIO RADICAL Y COLOMBIA SIEMPRE,2002.0,41.0,20020053.0,0.0,0.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
10,COALICION CAMARA CALDAS.  CAMBIO RADICAL Y CONVERGENCIA POPULAR,2002.0,1.0,20020056.0,0.0,1.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
11,COALICION CAMARA CALDAS.  CAMBIO RADICAL Y SALVACION NACIONAL,2002.0,256.0,20020058.0,0.0,1.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
12,COALICION CAMARA CAQUETA.  PARTIDO CONSERVADOR Y PARTIDO POPULAR,2002.0,185.0,20020063.0,0.0,1.0,1.0,0.0025002418358139,0.0711610486891385,0.3375731435949561,0.0408590234454398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
13,COALICION CAMARA CAQUETA.  PARTIDO LIBERAL Y MOVIMIENTO CIVICO INDEPENDIENTE,2002.0,175.0,20020090.0,0.0,1.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
14,COALICION CAMARA CASANARE.  MOVIMIENTO COMUNAL Y COMUNITARIO Y CAMBIO RADICAL,2002.0,227.0,20020062.0,0.0,1.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
15,COALICION CAMARA CUNDINAMARCA.  PARTIDO CONSERVADOR Y SOMOS COLOMBIA,2002.0,231.0,20020088.0,0.0,1.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
16,COALICION CAMARA CUNDINAMARCA.  PARTIDO LIBERAL Y SOMOS COLOMBIA,2002.0,148.0,20020100.0,0.0,1.0,1.0,0.0542489494144369,0.1910112359550561,0.3061361767856698,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
17,COALICION CAMARA LA GUAJIRA.  PARTIDO LIBERAL Y PARTIDO CONSERVADOR,2002.0,68.0,20020096.0,0.0,1.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
18,COALICION CAMARA MAGDALENA.  PARTIDO CONSERVADOR Y PARTIDO LIBERAL,2002.0,6.0,20020087.0,0.0,1.0,1.0,1.2871665429304063e-05,0.0561797752808988,0.211435552420118,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
19,COALICION CAMARA NORTE DE SANTANDER.  PARTIDO CONSERVADOR - MOVIMIENTO EQUIPO COLOMBIA Y PARTIDO POPULAR,2002.0,132.0,20020067.0,0.0,1.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
20,COALICION CAMARA NORTE DE SANTANDER.  PARTIDO LIBERAL Y PARTIDO CONSERVADOR,2002.0,20.0,20020098.0,0.0,1.0,1.0,0.0024723585461195,0.0224719101123595,0.3102638555737912,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
21,COALICION CAMARA QUINDIO.  PARTIDO LIBERAL - PARTIDO CONSERVADOR Y MOVIMIENTO UNION CRISTIANA UC,2002.0,241.0,20020074.0,0.0,1.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
22,COALICION CAMARA RISARALDA.  PARTIDO LIBERAL Y MOVIMIENTO VAMOS COLOMBIA,2002.0,83.0,20020101.0,0.0,1.0,1.0,0.0542489494144369,0.1910112359550561,0.3061361767856698,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
23,COALICION CAMARA SANTANDER.  ALTERNATIVA SANTANDEREANA - AS,2018.0,78.0,20180042.0,20189.0,1.0,1.0,1.03675191411348e-298,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
24,COALICION CAMARA SANTANDER.  PARTIDO CONSERVADOR Y MOVIMIENTO EQUIPO COLOMBIA,2002.0,9.0,20020086.0,0.0,0.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
25,COALICION CAMARA VALLE DEL CAUCA.  MOVIMIENTO SI COLOMBIA Y MOVIMIENTO NACIONAL,2002.0,150.0,20020138.0,0.0,0.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
26,COALICION CAMARA VALLE DEL CAUCA.  PARTIDO LIBERAL Y CONVERGENCIA POPULAR CIVICA,2002.0,178.0,20020136.0,0.0,1.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
27,COALICION LISTA DE LA DECENCIA.  PARTIDO ALIANZA SOCIAL INDEPENDIENTE - UNION PATRIOTICA Y MOVIMIENTO MAIS,2018.0,106.2,20180008.0,58056.4,1.0,1.0,4.3296780143172575e-177,0.0152091254752851,0.0152091254752851,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
28,COALICION SENADO.  MOV. CAMBIO RADICAL Y CONVERGENCIA POPULAR CIVICA,2002.0,226.0,20020022.0,82571.0,1.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
29,COALICION SENADO.  MOVIMIENTO COLOMBIA SIEMPRE Y CAMBIO RADICAL,2002.0,238.0,20020008.0,72346.0,1.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
30,COALICION SENADO.  MOVIMIENTO COMUNAL Y COMUNITARIO Y MOVIMIENTO CAMBIO RADICAL,2002.0,247.0,20020017.0,72571.0,1.0,1.0,0.0542489494144369,0.1910112359550561,0.3061361767856698,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
31,COALICION SENADO.  MOVIMIENTO DE SALVACION NACIONAL Y PARTIDO CONSERVADOR,2002.0,182.0,20020014.0,45542.0,1.0,1.0,2.4239278696550525e-06,0.0187265917602996,0.2054574638844301,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
32,COALICION SENADO.  NUEVA FUERZA DEMOCRATICA Y MURCO,1994.0,96.0,19940052.0,0.0,1.0,1.0,9.52771600780197e-28,0.0,0.0,0.0,3942935.0,1638210.0,1289981.0,351458.0,396707.0,2165134.0,643956.0,982375.0,538803.0,848354.0,766500.0,67707.0,14147.0,2901675.0,145358.0,54673.0,2154616.0,82377.0,54452.0,63614.0,346585.0,64610.0,639584.0,10497682.0,37.56005373376713,20.62487699665507,8.081345958088653,27.641102102349837,6.092621209139313,0.908745247148289,0.2205323193916349
33,COALICION SENADO.  PARTIDO CONSERVADOR Y FUERZA PROGRESISTA,1994.0,115.0,19940053.0,0.0,0.5,1.0,5.105299953486098e-06,0.0400763358778625,0.2850025702402928,0.0051365664914148,3942935.0,1638210.0,1289981.0,351458.0,396707.0,2165134.0,643956.0,982375.0,538803.0,848354.0,766500.0,67707.0,14147.0,2901675.0,145358.0,54673.0,2154616.0,82377.0,54452.0,63614.0,346585.0,64610.0,639584.0,10497682.0,37.56005373376713,20.62487699665507,8.081345958088653,27.641102102349837,6.092621209139313,0.908745247148289,0.2205323193916349
34,COALICION SENADO.  PARTIDO LIBERAL Y GOLPE,2002.0,73.0,20020019.0,71111.0,0.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
35,COALICION SENADO.  PARTIDO POPULAR Y PARTIDO CONSERVADOR,2002.0,95.0,20020021.0,70753.0,1.0,1.0,6.008933363924554e-05,0.0861423220973782,0.2712522902364186,0.0058305712916365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
36,COALICION SENADO.  PARTIDO VANGUARDIA MORAL Y VAMOS COLOMBIA,2002.0,181.0,20020011.0,66512.0,1.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
37,COALICIONES DE 1990,1990.0,153.3125,19909998.0,0.0,0.9375,1.0,0.0126781895475441,0.1432291666666666,0.4309772562687444,0.0041397778903849,1159826.0,470233.0,405935.0,68877.0,150847.0,544118.0,122849.0,289454.0,131815.0,242174.0,181304.0,45605.0,15265.0,871165.0,32447.0,19390.0,519393.0,146433.0,18058.0,25538.0,109906.0,34819.0,228608.0,3045891.0,38.07838166237728,17.86400104271624,7.950842627001426,28.601318957244366,7.505455710660689,0.8753993610223643,0.0798722044728434
38,COALICIONES DE 1998,1998.0,136.0,19989998.0,0.0,0.8695652173913043,1.0,0.0067705620597976,0.1294390972452704,0.3797537246118469,0.0282142482034318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9239543726235742,0.3307984790874524
39,COMUNIDADES INDIGENAS,1994.0,79.0,19940044.0,0.0,1.0,1.0,9.52771600780197e-28,0.0,0.0,0.0,3942935.0,1638210.0,1289981.0,351458.0,396707.0,2165134.0,643956.0,982375.0,538803.0,848354.0,766500.0,67707.0,14147.0,2901675.0,145358.0,54673.0,2154616.0,82377.0,54452.0,63614.0,346585.0,64610.0,639584.0,10497682.0,37.56005373376713,20.62487699665507,8.081345958088653,27.641102102349837,6.092621209139313,0.908745247148289,0.2205323193916349
40,CONSEJO COMUNITARIO ANCESTRAL DE COMUNIDADES NEGRAS PLAYA RENACIENTE,2018.0,137.0,20180014.0,25740.0,1.0,1.0,1.03675191411348e-298,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
41,CONSEJO COMUNITARIO LA MUMANCIA,2018.0,116.0,20180029.0,0.0,1.0,1.0,1.03675191411348e-298,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
42,CONVERGENCIA CIVICA EL META,1994.0,81.0,19940069.0,0.0,1.0,1.0,9.52771600780197e-28,0.0,0.0,0.0,3942935.0,1638210.0,1289981.0,351458.0,396707.0,2165134.0,643956.0,982375.0,538803.0,848354.0,766500.0,67707.0,14147.0,2901675.0,145358.0,54673.0,2154616.0,82377.0,54452.0,63614.0,346585.0,64610.0,639584.0,10497682.0,37.56005373376713,20.62487699665507,8.081345958088653,27.641102102349837,6.092621209139313,0.908745247148289,0.2205323193916349
43,CONVERGENCIA POPULAR CALDENSE,1994.0,36.0,19940071.0,0.0,1.0,1.0,9.52771600780197e-28,0.0,0.0,0.0,3942935.0,1638210.0,1289981.0,351458.0,396707.0,2165134.0,643956.0,982375.0,538803.0,848354.0,766500.0,67707.0,14147.0,2901675.0,145358.0,54673.0,2154616.0,82377.0,54452.0,63614.0,346585.0,64610.0,639584.0,10497682.0,37.56005373376713,20.62487699665507,8.081345958088653,27.641102102349837,6.092621209139313,0.908745247148289,0.2205323193916349
44,"EDUCACION, TRABAJO Y CAMBIO SOCIAL",1998.0,101.0,19940056.0,0.0,1.0,1.0,4.987601680383357e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9239543726235742,0.3307984790874524
45,FRENTE DEMOCRATICO,1982.0,123.5,19800001.0,0.0,1.0,1.0,2.777792442294026e-62,0.0032051282051282,0.0032051282051282,0.0,145888.0,68643.0,51561.0,9282.0,7588.0,59115.0,16143.0,25214.0,17758.0,51979.0,28748.0,22267.0,964.0,75473.0,3282.0,2077.0,35675.0,17826.0,2133.0,4620.0,9861.0,,21261.0,353716.0,41.24438815320766,16.712560359158193,14.695122640762646,21.337174456343508,6.010754390527994,0.97444089456869,0.0127795527156549
46,FRENTE INDEPENDIENTE CIVICO POPULAR - FICIP,2002.0,167.0,19980016.0,0.0,1.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
47,FRENTE POR LA UNIDAD DEL PUEBLO - FUP,1978.0,18.0,19750001.0,0.0,1.0,1.0,1.0817592128284647e-06,0.0580645161290322,0.2955195424213536,0.0,45405.0,20327.0,16469.0,3261.0,2965.0,19119.0,4578.0,8502.0,6039.0,13084.0,9830.0,2914.0,340.0,24268.0,1036.0,844.0,12940.0,4643.0,556.0,1500.0,2749.0,,3517.0,105393.0,43.08160883550141,18.140673479263327,12.414486730617783,23.026197185771352,3.337033768846128,0.9807073954983924,0.0192926045016077
48,FUERZA INDEPENDIENTE,2002.0,49.0,19940004.0,106253.5,1.0,1.0,8.055887979598735e-20,0.0037453183520599,0.0037453183520599,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
49,FUNDACION EBANO DE COLOMBIA - FUNECO,2014.0,196.0,20140025.0,25886.5,1.0,1.0,0.0,0.0037453183520599,0.0037453183520599,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9067164179104478,0.6007462686567164
50,HUILA NUEVO Y LIBERALISMO,2006.0,124.5,20060015.0,29196.0,1.0,1.0,0.0009593966329774,0.0100806451612903,0.2723644503182604,0.0038200339558573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9156626506024096,0.5863453815261044
51,MOVIMIENTO 98,1998.0,44.0,19980023.0,0.0,1.0,1.0,4.987601680383357e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9239543726235742,0.3307984790874524
52,MOVIMIENTO ALAS EQUIPO COLOMBIA,2006.0,122.2,20050004.0,49789.8,1.0,1.0,0.0104364976095573,0.046774193548387,0.3587727945337434,0.0171860091551243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9156626506024096,0.5863453815261044
53,MOVIMIENTO ALIANZA SOCIAL AFROCOLOMBIANA - ASA,2006.0,175.0,20060003.0,0.0,1.0,1.0,2.203634826057279e-05,0.0040322580645161,0.2479748904375314,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9156626506024096,0.5863453815261044
54,MOVIMIENTO ALIANZA SOCIAL INDIGENA - ASI,1991.0,23.0,19910002.0,0.0,1.0,1.0,3.568781805391961e-21,0.0,0.0,0.0,1465590.0,585298.0,541837.0,82085.0,141240.0,684023.0,159391.0,344994.0,179638.0,284646.0,217615.0,55951.0,11080.0,1555208.0,40554.0,25838.0,1119542.0,153837.0,20014.0,30848.0,164575.0,46038.0,300973.0,4290440.0,34.15943353129283,15.942956899525456,6.634424441316042,36.24821696609206,7.014968161773617,0.9125475285171104,0.3079847908745247
55,MOVIMIENTO ALIANZA SOCIAL INDIGENA - ASI,1998.0,113.25,19910002.0,0.0,1.0,1.0,5.2298794196096585e-17,0.0114503816793893,0.0114503816793893,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9239543726235742,0.3307984790874524
56,MOVIMIENTO ALIANZA SOCIAL INDIGENA - ASI,2002.0,126.0,19910002.0,83594.0,1.0,1.0,6.984706624811465e-18,0.0037453183520599,0.0067415730337078,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
57,MOVIMIENTO ALIANZA SOCIAL INDIGENA - ASI,2006.0,111.0,19910002.0,20332.0,1.0,0.0,9.71497482376483e-98,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9156626506024096,0.5863453815261044
58,MOVIMIENTO ALIANZA SOCIAL INDIGENA - ASI,2010.0,190.0,19910002.0,9989.5,1.0,0.0,7.919841587725768e-57,0.0037878787878787,0.0037878787878787,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
59,MOVIMIENTO ALTERNATIVA DEMOCRATICA,1998.0,256.0,19940001.0,0.0,1.0,1.0,4.987601680383357e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9239543726235742,0.3307984790874524
60,MOVIMIENTO ALTERNATIVO DE AVANZADA SOCIAL - ALAS,2002.0,13.0,19980005.0,77916.0,1.0,1.0,0.0592600376723057,0.2097378277153558,0.3375731435949561,0.0008428972460124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
61,MOVIMIENTO ALTERNATIVO DE AVANZADA SOCIAL - ALAS,2006.0,138.0,19980005.0,17029.8,1.0,1.0,6.302092628622737e-06,0.0169354838709677,0.2171922696147182,0.0060336946584824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9156626506024096,0.5863453815261044
62,MOVIMIENTO ALTERNATIVO DE AVANZADA SOCIAL - ALAS,2010.0,244.0,19980005.0,21920.0,1.0,1.0,2.304977268133593e-67,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
63,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,2014.0,176.0,20130002.0,18370.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9067164179104478,0.6007462686567164
64,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,2018.0,49.66666666666666,20130002.0,28086.33333333333,0.6666666666666666,1.0,1.0833609245355383e-215,0.0076045627376424,0.0076045627376424,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
65,MOVIMIENTO APERTURA LIBERAL,1998.0,205.0,19930001.0,0.0,1.0,1.0,4.987601680383357e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9239543726235742,0.3307984790874524
66,MOVIMIENTO APERTURA LIBERAL,2002.0,187.8,19930001.0,0.0,1.0,1.0,0.0453917450132606,0.1640449438202247,0.2966586956251241,0.0011301870216016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
67,MOVIMIENTO APERTURA LIBERAL,2006.0,175.5,19930001.0,28452.0,1.0,1.0,0.0303285573855145,0.0584677419354838,0.342271376679658,0.0038200339558573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9156626506024096,0.5863453815261044
68,MOVIMIENTO APERTURA LIBERAL,2010.0,178.5,19930001.0,11029.5,1.0,0.0,7.919841587725768e-57,0.0037878787878787,0.0037878787878787,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
69,MOVIMIENTO ARENA,2002.0,201.0,19970009.0,0.0,1.0,1.0,3.933539052538445e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
70,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,1991.0,122.0,19910001.0,0.0,1.0,1.0,1.827216284360684e-18,0.0038167938931296,0.0038167938931296,0.0,1465590.0,585298.0,541837.0,82085.0,141240.0,684023.0,159391.0,344994.0,179638.0,284646.0,217615.0,55951.0,11080.0,1555208.0,40554.0,25838.0,1119542.0,153837.0,20014.0,30848.0,164575.0,46038.0,300973.0,4290440.0,34.15943353129283,15.942956899525456,6.634424441316042,36.24821696609206,7.014968161773617,0.9125475285171104,0.3079847908745247
71,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,1994.0,183.0,19910001.0,0.0,1.0,1.0,9.52771600780197e-28,0.0,0.0,0.0,3942935.0,1638210.0,1289981.0,351458.0,396707.0,2165134.0,643956.0,982375.0,538803.0,848354.0,766500.0,67707.0,14147.0,2901675.0,145358.0,54673.0,2154616.0,82377.0,54452.0,63614.0,346585.0,64610.0,639584.0,10497682.0,37.56005373376713,20.62487699665507,8.081345958088653,27.641102102349837,6.092621209139313,0.908745247148289,0.2205323193916349
72,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,1998.0,199.0,19910001.0,0.0,1.0,1.0,4.987601680383357e-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9239543726235742,0.3307984790874524
73,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,2002.0,117.5,19910001.0,17607.5,1.0,0.0,8.055887979598735e-20,0.0037453183520599,0.0037453183520599,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914179104477612,0.4962686567164179
74,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,2006.0,61.0,19910001.0,9550.0,1.0,0.0,9.71497482376483e-98,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9156626506024096,0.5863453815261044
75,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,2010.0,90.0,19910001.0,15115.0,1.0,0.0,2.304977268133593e-67,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320754716981132,0.5245283018867924
76,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,2014.0,64.0,19910001.0,31713.0,1.0,0.0,0.0022256153270077,0.0224719101123595,0.2790187706600056,0.0108276036465911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9067164179104478,0.6007462686567164
77,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,2018.0,201.0,19910001.0,15673.0,1.0,0.0,1.03675191411348e-298,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090909090909092,0.3143939393939394
